id,text,political,racial/ethnic,religious,gender/sexual,other
hau_a0f096abaf4fc1d0557f85a5b45992b9,"kaf twitter ba hoto me jin jiki kamar na diyar nan 😤 haushi nake ji in nayi karo dasu, gashi kattin banza sai following suke suna rt🤦‍♂️ yan wahala. ##url",0,0,0,0,0
hau_fe96b9d4b2fcba53cbb0e36dd0f61c46,swerve. me that i give almajiri money everyday ##url,0,0,0,0,0
hau_469a52189ee02920d1af9df6ee1c85d0,yasin wannan shegin yarone yacuce uwar shi 😃 kanshi daya da kanin baban shi 😃 daqiqai kawai ##url,0,0,0,0,0
hau_bf374b85b452792762d0ae88c1405468,@USER yan tasha da ghetto aka tara kawai suna ma mutane hauka,0,0,0,0,0
hau_af05bc7908da7d7a72bc3164d2a85890,@USER allah ya saka ma talakawa mabiyan shi kuma wayanda ya cuta mawa,0,0,0,0,0
hau_1b3fe820abda1a01853d7c64d4edaebe,"@USER these tribes called hausa today was actually maguzawa, &amp; sabirawa whom are majority. they are hausa legitimate children.",0,0,0,0,0
hau_4a491e05699ccc205e6b447df9af1b38,@USER saiku mutu shegu yan kauye masu gonna aka.,0,0,0,0,0
hau_e8141b0febb903b227af248556a4458b,@USER niwai dan kutumar uban wannan jakin aci gutsun uwarsa mana jaki dan shegia wawa kawae dakiki kaii gindin uwarka 😡😡,0,0,0,0,0
hau_d1ca5099fb4bf71281821263ac479d58,"kuma suna tareda shi a koda yaushe, sun kuma yi alkawarin fitowa ranar zabe su zabi dan takarar jam’iyyar apc dr. nasiru yusuf gawuna tareda mataimakinsa hon. murtala sule garo. comr. yahaya usman kabo gcokss, frmp ii. shugaban daliban jahar kano",0,0,0,0,0
hau_367ac848908850d4987facf76538551a,Abba mai jajayen Awaki   😂😂😂😂  Ga jar hula ga jajayen awaki,0,0,0,0,0
hau_1c8d8cedbdc990021898075d3a50450f,ni kuma akidar ka ba za hana ni maka magana in kayi ba daidai ba in kayi abin kirki shima zan yaba maka wannan ita ce tarbiyyar akidar mu... gidan mu kuwa hata tokar gidan yar izala ce balle yan adam dake cikin ta😊 ##url,0,0,0,0,0
hau_931e8526681b7a8e80ebc2a3c919ece4,@USER lmao. criminal ni e....u be dolo,0,0,0,0,0
hau_d900456b47bc0da8b9c97ac956715e81,"@USER well i don't know of this but as far as i'm concerned, here in the north when we say inyamiri we mean igbo .. feel free to come to the north densely populated with hausas and ask them what inyamiri means ... all the best",0,0,0,0,0
hau_03752145fdadb903ca818c8be251fd5e,@USER bestie ai dan daudu neh but this late comer ehh.. shege neh,0,0,0,0,0
hau_62c9ae297ced68f7dc7aec39564ec83d,"@USER i can now officially say: ""the lost cow is now found"" a man born half #yoruba and half #fulani politically. he has been roaming and wandering between states seeking for food nation wide. but only fulani know the language of a cow! the latest #almajiri in town #ffk",0,0,0,0,0
hau_4323fa5bb1bc97843ac172ecadb59eef,"apc is a talakawa govt. socialist leanings. everything is govt driven, your only sure way of survival is to find your way into govt because they will take from businesses to support themselves in govt.",0,0,0,0,0
hau_27a1b0bfc7b09bcf2cb3720c225c0fec,"i am not and i will neva talk to fool pple like u, kije can kiyita nuna wayewarki da civilazation dinki da jahilci, karshe kizama arniya ki halaka... i don't hav ur time... don't @USER ##url",0,0,0,0,0
hau_5a26886d91397d42d61998f2a712e057,"Idan kaje Tasha Kaca-Kaca sai 'Yan Kamasho Suce ZARIA Zaka, Idan Kuma Kaje Fes-Fes Sai Suce KANO Ko ABUJA😀",0,1,0,0,0
hau_b319c163e14442781e3341fcdeeffaed,🤣🤣🤣. i have my opinion on shi'ism and it's not the opinion of the salafists. i would rather not talk about it here. dan har dan shi'a an ce mani on this twitter. ##url,0,0,0,0,0
hau_cd0de52583c4dc7889f20ddbe48319ed,"@USER wanda yayi me kyau, yayi wa kansa, wanda ya munana, yayi wa kansa, very useless tweet❌❌❌",0,0,0,0,0
hau_1c652c4096bf124704609efcdc0a3132,I doubt if sun kai arnan kd a hatsari. These people are extremely dangerous in nature.,0,0,1,0,0
hau_a2c626399409d99dcd0ea199dc20ef53,@USER i just dont like people pointing at almajiri for help when they have parents that intentionally send them out in the streets for begging in the name of quaranic education.,0,0,0,0,0
hau_841a848f18796adfcc3dafffa9ba5f04,wallahi kawu ina gayamaka tunda aka fara rikicin southern kaduna musulmai sunfi kowa shan wahala a yankin but saboda kafirai sunfimu karfi a sm kullum sai kaga kamar su ake mawa always akwai wani community da sukayi wiping duka musulman wurin suka mallake gonakinsu da gidajensu ##url,0,0,0,0,0
hau_232efc192b11dcd8095ced0b70d73188,baba say na almajiri ##url,0,0,0,0,0
hau_6eefb15b79d03dda7daba1eba923ba01,@USER arne yakalli banza,0,0,0,0,0
hau_c0746b281b4881563cfc9a73699698b9,Feminists kaman yan PR ne. Ba maganan hankali suka zo yi ba.,1,0,0,1,0
hau_ea0c854238a30a363a075025c2521065,😂😂 sai mai dattaku aradu. gwale a barwa mai dattaku ko da ko jamiyar yahudawa ce. ##url,0,0,0,0,0
hau_bb76d97aba823f15b170544131cb4814,another former almajiri who won't be joining #bokoharam. but where is fed govt in grassroots counter-insurgency? ##url,0,0,0,0,0
hau_26eef86f656811e4e562c22b5251232e,"@USER hhhh,haka mah doguwan mace gwanar burgewa amma guntaye sae fadin rae must of them are sooo boring ah swear.",0,0,0,0,0
hau_4830d1cab6477be5edff38d7f8653e51,citizen engagement in solving issues concerning the #almajiri is low as many people are still reluctant to engage with the government. ##url,0,0,0,0,0
hau_3f0916b9b26f19b991a8f71f1b7357f0,"@USER nima ina ciki , yan wahala glo dinnan last month nayi swapping har affidavit nayi amman basu samin nin ba",0,0,0,0,0
hau_e0ddb979f26ecfb091adc5c7bc010fdb,@USER very sad that i can’t say even a word on the matter but all i can pray is allah ya rabamu da aikin jahilci da jahilai. amin,0,0,0,0,0
hau_ab7c74c22ef071e117da6d5fefadad1f,"@USER : *mind. na gej almajiri sch you sef go? ""@USER : my pop was going to vote gmb. he has changed his minds""”"" lol",0,0,0,0,0
hau_7445eb394a8466630ca897a24a307cd9,@USER shege zaki wai auntie🙄,0,0,0,0,0
hau_a37d890cd8665597ab77285d8ddf2cd2,“kaga wawiya itama bata da sense of humour” 😂😂😭😭💔💔,0,0,0,0,0
hau_764ffe44f04ce236ce2fd41d3a77d405,nifa da na zama dan shi'ah gara an saremin kai na.,0,0,0,0,0
hau_ce8d77cd3dfaad14f38b11e5acb671a8,"Kai, 'yan legas kazamai ne",0,1,0,0,0
hau_60325d4c9b2e197e91336177c466f8a0,@USER adriano during his inter days why is john arne riise not included na,0,0,0,0,0
hau_ab4e2d064d3a11b7431c535d72769b4f,"the thread: ""i'm an almajiri"" | twitter ng is inspired by this story of adamu breaking the mould in northern... ##url",0,0,0,0,0
hau_a27793604f099025468804931df7692e,yan kauyen banza and you think this are university students ##url,0,0,0,0,0
hau_79ba3a95a9d4a07bd321e12d67f0b048,"@USER banda wanda ya mutu kahiri, unless kana da wani sabon hukuncin bayan hukuncin annabi muhammad. duk hallitun ubangiji, annabi ne mafi soyuwa wajen sa, amma haka akace ya dena wa kawun sa abu dalib addu'a, kuma ubangiji yace ba zai yafewa mushiriki ba. allah ya iya mana",0,0,0,0,0
hau_ddb1a1fef6a950a834e36b381a404372,allah yarayara beby girl kala allah yasa mahadsaciyar alqur'anine ya rayaki tafarkin tsira... @USER officialkannywood @ dan almajiri global concept nigeria limited ##url,0,0,0,0,0
hau_6a1ce2c51456aee5e7bf2cbba2402e6f,"@USER 1.for example, i have a friend who is married, he found an almajiri for his wife to help with some house chaos, he enrolled that boy in a primary school, and with a meal everyday, my point,, lets start by minimising this almajiri issues, one house one almajiri at least.....",0,0,0,0,0
hau_bc75e5eac9d3b8156166df3875fb306b,@USER kai! me kake abu dan a kulaka! gaja kawai!!!,0,0,0,0,0
hau_9cf6b5434d66259e6802dab3d1964467,"mai son arne ma ai baisan me yakeyi ba, allah ya riga ya fada mana komai akansu, in kuma mutum yafi allah sanin dan adam sai muji.. babu abunso a arne.. ##url",0,0,0,0,0
hau_0fb82980c6cc698abb0a98d9913e3383,femi fani-kayode: the cry of the almajiri [part ​2​] ##url,0,0,0,0,0
hau_b3fd6811125a23810e1bea9a060f7131,they know fah munafikai neh kawai😂😂😂 ##url,0,0,0,0,0
hau_b261c62bf332ca37e9d872171baa008d,"allah yatsinewa n500, talaka kazo gobe zan siyama ##url",0,0,0,0,0
hau_288c3f643b61a89e4671d7cee3edc079,@USER allah ubangiji ya kare faruwar hakan nan gaba. pls take heart sweetie,0,0,0,0,0
hau_d593c14239707810460f21bb3b486d91,"@USER sai godiya, gara sanyi, da ana zafi",0,0,0,0,0
hau_6ef11af84d6897c70800ba2f520af411,na customer wey go pay me with cash i dey find like this. uba dey show me shege like this. ☹️,0,0,0,0,0
hau_d3f1299f0e364cf102c1638399a8ca36,almajiri writes letter to first lady patience jonathan - ##url @USER ##url,0,0,0,0,0
hau_5cb121acdecba0dff187d23fb070fbf9,"now, arewa twitter no b almajiri republic again?😂 @USER",0,0,0,0,0
hau_42219c7ff9a342f695c3ec040e2d8fa3,@USER only dabba.... 😂,0,0,0,0,0
hau_ed72daafb4e63596991602b6ca73f15d,still awaiting rarara new buhari song. a wanki garori 😀 #endrarara 😛 #efccwaiting 🙄 ##url,0,0,0,0,0
hau_31c4928610d9a484f261bb14bd082b04,@USER security (with your maitatsine) infrastructure (with that town without drainage syst and sewage are channel through the main road) fresh air( do u mean fresh air of dawanau? educationist ( dethroned sls) sch ( buk then what ?) religion (maguzawa ?) upright (yan nanaye/yan daudu?),0,0,0,0,0
hau_3e2023649347810534e63a39cad081f6,@USER aepha ka kai dan akuya nagaske😂😂 ##url,0,0,0,0,0
hau_7c32d141700dc39f99c9408f54210b22,@USER ahh...around tarauni area you cant have a proper breathing without seeing almajiri begging through your window... its all scam.,0,0,0,0,0
hau_46c03ac095582565bee4bdb8cfa0723d,@USER munanan anan inyamuri ya fada rijiya,0,0,0,0,0
hau_d897d14421f0a18001c926911ec58787,@USER allah ya baku ikon cigaba da strike har mahadi ya bayyana wawaye kawai,0,0,0,0,0
hau_bad9e3251ab2f67cfd24c0284280593a,@USER jaki ne guy dinnan ashe,0,0,0,0,0
hau_186b6a2367cbb6e56c1623933b3152c4,@USER wato kaii yayan naka harda arne 😂😂😂,0,0,0,0,0
hau_fcfb0c962c81e98c199b35433c1d0367,@USER shegiya yar kwalta,0,0,0,0,0
hau_5b4aecfdaa4037a5bafadda2d8494724,@USER bana neman arna,0,0,0,0,0
hau_28013bdc4be8fc3547d1228dec740ce4,"@USER all those slay queens suna ganin idan baka koma kamar arne ba kana gaisawa da mata, kana hugging mata, kana shiga tsirara tsirara to baka waye ba kuma kai dolo ne. don girman allah wacce take ganin haka don ance duk wacce taje jamia karuwa ce sai taji haushi",0,0,0,0,0
hau_93d08243a5b0f7bba7ba951c9eaeb279,"sincerely speaking, the almajiri system in nigeria has anathematized, likewise the hausa film industry when compared to our religion and cultures. a poor man that gave birth to multiple child he can't take care of, is same with as wealthy man that gave birth to a single child he",0,0,0,0,0
hau_787f859094411a80b1fc4e3484e5084f,Daga ranar daka zauna Kujera daya da Kwankwaso daga ranar kabar Kwankwasiyya ko Ubanka ne Guru Maharaj Shankar Bandar Dulhi India,1,0,0,0,0
hau_2effdcf8b0def05e3029bdeda7910c08,wanda sukai mana wan nan ta addancin allah ya isarmana manyanmu sunyi shuru mastiyata da wani arne aka kshe ko arniya gakaji babatunsu allah yayi mana magani. ##url,0,0,0,0,0
hau_3e955176878c37cfb6de52e90b7eeb9d,"ba mu kadai ne kan a toshe ba ahe @USER ma dakikai ne, sun manta password dinsu... sun dai na tweeting ##url",0,0,0,0,0
hau_2f7750f3c944bdccd1441876f78dc05f,@USER the almajiri parents are sadly not on this app. u could have been toast.,0,0,0,0,0
hau_311566071e1d99b9dd4ee67712131487,kaipa inyamuri ne. matsalata dakai ##url,0,0,0,0,0
hau_bc9966021c6c9018b339c56cd21be91b,"yesterday apc where making the noise, now all of sudden they are all silent, shegiya siyasa",0,0,0,0,0
hau_1a5d92fe59972ba0887b643cf472d837,har wani kabila yy tunani akan almajirai amma wanda abin ya bullo ta wurinshi ya kasa yin wannan tunanin allah ya kyauta ##url,0,0,0,0,0
hau_2193fa437d1e4ad2182b2635b7e633d4,@USER bar shegu dai 😂,0,0,0,0,0
hau_243bdf6ebd814870402a95bf8b19aa34,Mutum uku sunfi kowa burin a rushe Masarautu a kano 1 Yayan bayi 2 Bakin haure 3 Yan birnin da basu da Asali mai kyau a kauye,1,0,0,0,0
hau_d013cb850f5813e43a9aead078e73c98,@USER shima dan kwalta ne dama,0,0,0,0,0
hau_9cfee055f7c8adf5dbd55f7f1b9a9579,@USER kai kasan na tsokano arna. 😂😂,0,0,0,0,0
hau_671b955c3b0cdda9ff867788e8ccb7ad,danwake da manja da kwalsulo da naman akuya.. wayyo dadi 🤣,0,0,0,0,0
hau_1bd33276194ad2d7f32ca71a086355f2,ya allah ka bamu ikon daidaita tsakaninmu musulmi don kare addininka da sunnonin manzon ka.ya allah ka shiryar da musulmai da suke azurta kafurai akan musulmai.allah ka kara annabi daraja da wasilla amin.,0,0,0,0,0
hau_f01a479c6af0f1f9f4d4f81d38cde471,@USER shiyasa bana cewa komai ai arne baida hankali kwata kwata,0,0,1,0,0
hau_0e6c3e3b5a0acf24d84107fbaab8396c,"apc a katsina, an hada combination na marowata, kaichoooo",0,0,0,0,0
hau_a9d595b048dc7863981e96f9f5808e5a,@USER to ke yar ina ce in su yan duniya ne,0,0,0,0,0
hau_9901c80a4d8cb1895a3fb7340b8e7fb1,@USER am very ashamed of you wallahy what is kabila and what is islam,0,0,0,0,0
hau_8f1b3bed96ed5efcce995fd69842a37c,@USER wallahi kuwa my brother jahilai ne ai yan kutumar uba ana saka uniform dinsu ana comitting crime amma they never do anything about it sai wanan yaron zasu zo suna cima mutum ci😡😡😡,0,0,0,0,0
hau_3e266ee08a6f134c14c080fe66135bfd,"@USER kaima naka ra'ayin kenan, sunanka yahaya sunana zahraddeen don haka be zama dole mu zabi abu dayaba. nidai a iya dan karamin sanina su malaman suka sanar damu fadin manzon ""allah s.a.w"", allah yana taimakon shugaban da yake kare hakkin, rayuka da dukiyoyin mabiyansa koda kafirine",0,0,0,0,0
hau_4913ea6b39335e64e08499337943bf20,ina garori ga account number nan ##url,0,0,0,0,0
hau_5557163320fea28644ec79e1b3edc652,shege don see me finish 🤦🏻‍♀️,0,0,0,0,0
hau_45cc3f82a550ef745ee6e8967b92cca0,wallahi na jima banga mummuna kaman yaronnan ba. ##url,0,0,0,0,0
hau_c1f91144d71a0e25cf97a33b81f49d05,"Ai duk Yan siyasar duniya babu Kwadayyaye, Lusari, Tasono, Ajawo, Mage, Kidahumi, Ci ma zaune, Baho, Gwaggon Biri, Bi ta chan, Dolo, Soko, Makiri, Algungumi Irin Jagoran ku. Su sule Lamido Kuwa da Tambuwal muna ƙara Addu'a ALLAH ya Tarwatsa Siyasar su 🤲",1,0,0,0,0
hau_3db42f88b5c69ffbfec25afa38b28757,"@USER : ""@USER : @USER ni ai gara na san mutum arne ne kawai""ai sun fi dadin zama akan yan shi'a""sosai ma",0,0,1,0,0
hau_b2c298fbf945cc79dc2be3ff1917c823,ban tabbatar d baba buhari yayi gara ba a nigeria sijiya danaga dan izala yana siyarda charbi 📿,0,0,0,0,0
hau_52923dbcc919bb70ec13f4c620a79ccc,da bakano ko bazamhware yayi wagga shiga da yanzu an hwara ce mana yan kauye. ##url,0,0,0,0,0
hau_f86120cf4377fd0952d2e21121678f8e,@USER ba karya 🤣🤣🤣,0,0,0,0,0
hau_c1fcf315d58ddeea7b558609515aaad1,mamanki musulma babanki musulmi kakanki musulmi kakan kakanki musulmi mai ya kaiki hookup website harda register 🤔 ko kin zama arniya ne,0,0,0,0,0
hau_a3f2ee9984c21fb94bea0d5e10f750bf,@USER wannan ai ke zaki fadawa kanki.. ko sai munfito munce ke ballagaza ce?,0,0,0,0,0
hau_bcba78e2de7290b94f212d6f24b7f740,kyale dan tasha wai mu zai rainawa hankali 😌😌 ##url,0,0,0,0,0
hau_db165685d5a086ac675dc2ca0a3c2f11,malam qaton arne ne fah😐“@USER : rip joan rivers”,0,0,0,0,0
hau_6468dfe65406e7201126e7f5bb609cf7,"Kaduna is totally messed up, duk yan nanaye aka zuba a cabinet",1,0,0,0,0
hau_bf1bcc5ee85d317cb6ab2afdd483420f,yar wahala 😏😏 ##url,0,0,0,0,0
hau_f64290d43d88373e76ed95f485b2c387,@USER dan tsinanniya haushi yakeji mun rabashi da ak 97 ɗinsaa😂😂😂,0,0,0,0,0
hau_b535fc452ceef3baa0b65eba0bcb1b6e,@USER ba wani sauki ciwon arne,0,0,0,0,0
hau_4c4254abd513697b412de031a23fa480,"@USER bros, kindly twitpic almajiri schools with students in them. thank you.",0,0,0,0,0
hau_dfdadf7892cfa3e23a61b4236e3504a6,"na, at this point i have to believe hushpuppi too had some mental condition thats why he engage in doing fraud… shegu matsiyata 🤣🤣🤣 ##url",0,0,0,0,0
hau_d8f33edd8e2c0c70bec3b86a29c94758,@USER ai karya kare daya baya isarta saidai karnuka,0,0,0,0,0
hau_1e424bdc82f055fb76d953220a43b71c,wawa gara kawai ##url,0,0,0,0,0
hau_501f4d7a5abe31a14ef36af7d027a7a0,Mu. Muke da Abuja mu muke da Kano mu jibgi mutum mun jibgi banza. MADUGU IKON ALLAHU,0,0,0,0,0
hau_b96b8f220441850ec6061fbf6b456a04,"despite the fact about what' had happening yesterday yet, yan'uwa sunfita sallar tarawihi don neman yaddar ubangijinsu ammah ga abinda azzuluman yahudawa suka aikata agaresu #savesheiykjarrah #palestinianslivematter ##url",0,0,0,0,0
hau_11366eda2164ea49150552bc51cb2216,"the south is gradually becoming like the north, yes still far ahead in education, but after all the (poor) education and it can't provide a decent life you had hoped it would, what do you become? an educated almajiri",0,0,0,0,0
hau_065ac5d3dbb1be07b83d3d08b5be1bf2,duk mahaukata aka tara a gwamnatin bola,1,0,0,0,0
hau_af7672318d6f919e276562b9b065bdfb,"@USER tsorona shine kada after an chanja kudin, aje ana cutan yan kauye da tsofaffin",0,0,0,0,0
hau_653ea838cdffb53a1a777d24616a7b76,"sai kaga mutane suna posting wai akan su rasa wani abu gara azumi ya koma farko, gaskiya ba kyau da wasa da yin allah. kai da ko kwanakin ka bazaka iya mayar dashi baya ba amma kana fadin shiririta, allah ya shiryar damu.",0,0,0,0,0
hau_b377f2fa618e0d2e1685258a00c890c4,"mutum yana zargin 'yan bidi'ah akan maulidi, amma shi kenan kullum saka birthday status. (anqi cin biri, anci dila ✍🏽) ""maulud/birthday/christmas/murnan ranan-haihuwa"" all na dsamething ✍🏽",0,0,0,0,0
hau_de2c092595632bb0eb3f57a1c59cb664,dan almajiri day 1. p @ zoo rd kano ##url,0,0,0,0,0
hau_2b5bf9069c6cb12499e674278bc56035,@USER ta musulmi kota arna😂😂😂,0,0,0,0,0
hau_4586b445ca6975b806c3d845216db201,@USER masanan amma arna ne inba hakaba ubanme za ai da alade,0,0,0,0,0
hau_42a8b53198ea47aa4dd5dcdf1f68f97f,factors affecting the #almajiri system include illegal immigration and profiteering by unscrupulous guardians are but a few. #almajiriforum ##url,0,0,0,0,0
hau_3a8e39276bca4051dbedc1a7ee5087b2,@USER arne ne 😂,0,0,0,0,0
hau_34c0a142a992405c4316f3103e8f06f0,Hankalin yan kaduna duk ya tashi sobada shagon yar kwalta quda daya tal ya qone…amma nasan dalilin hakan sbd a kano abun yafaru,0,0,0,0,0
hau_0cf845875e95e1d808f9e9e666aaa45f,hahahaha lokacin kazamai yayi ##url,0,0,0,0,0
hau_43e1386f621492210b6b8a6529d060dd,"ya allah duk wanda ya hana sallar juma'a, allah ka haɗashi da fushin ka, allah kada ka bashi abinda yaje so, allah dasu da waɗanda suke ma wakilci (yahudawa), allah kai masu markaɗar kunun gyaɗa, amin. ya rabbi",0,0,0,0,0
hau_72174aa29f6ec4dde994314b554d4303,@USER wannan gaskiya ka fada most especially matan kano da kadun sai karyar banza. wai yarinya ita idan ba a kano ba zaka aje ta ba sai dai a fasa. kaji wawiya kifin rijiya,0,0,0,1,0
hau_c96451c45c685e90975560cd44639fbf,@USER no boss. that's the one for serial killers 😂,0,0,0,0,0
hau_2d8ec38224558f8a608792aac42b755f,Wisdom din saka Dollar a babbar riga?  Matsalar shine ku yan APC bakwa kunyar rashin gaskiya… shiyasa Gawuna bayan an kamashi red handed yana satar akwati a Gama yake mana karyar shi me tsoran Allah ne.,1,0,0,0,0
hau_22a8176b36c4177b7d3440d62a86c0b9,"am very proud of having a courageous leader @USER , thank you very much for putting education as one of your priority toward installing a better future for every child especially the almajiri children🙏. at least you have hope for them😊 almajiri reformer🙏 @USER ##url",0,0,0,0,0
hau_ff98feef67cb908959d1ebdfc233eda8,yar iska ce suna 6ata mana tarbiyarr pipul 😂 ##url,0,0,0,0,0
hau_3aa4d29717beceb633a8b4deaa3c72fd,talakan arne dan najeria ya mutu ba duniya ba lahira allah kashemu muna musulmai ##url,0,0,0,0,0
hau_f428cd117f3ceb7b90feda3dc66b5cef,"another @USER scam, what did they do with the almajiri schools built by the previous #administration? ##url",0,0,0,0,0
hau_92a36bac48385e4bddb67a65573bc7bb,@USER ameen amma arnene ko arniya ko,0,0,0,0,0
hau_a7168a5fc354d8fa2fc030c8d086bcb4,@USER kai dan allah kutafawa izala👏💯😂 nikuma kana birgeni sbd baka makauniyar siyasa,0,0,0,0,0
hau_2345fd0296b388a32086040baeeb45b9,mahaukatan banza daiiii. ##url,0,0,0,0,0
hau_c1c0c5f383a066d8d7370f334235e3b8,@USER banza opponent din da zasuyi facing zaka duba,0,0,0,0,0
hau_e717044b52bf429e6d0b0c8b7ff5d9a8,4. what measures does the #government need to put in place for the #almajiri child and their teachers against becoming infected or spreading the #covid-19 virus? #farartattabara #peace4arewa,0,0,0,0,0
hau_08df2aed5759ab4e1d9e4e8c152b2389,"wai dama wannan ne mijin novel din da mata keta fadi,tohhh finally muga dan banza ashe mummuna ne ##url",0,0,0,0,0
hau_429d9f8e717d1db5802ade70cbd2fed8,...of the almajiri system with formal education.,0,0,0,0,0
hau_7efff26c78005384e0b2d92ea015cfc1,"d diff is clear almajiri is derived from an arabic word ""al-muhajir"": a person who leaves his village/comfort zone to another with the intention of seeking knwledge or any other purpose. while beger is a person with a weak mind who is nt contented with what allah bless him with. ##url",0,0,0,0,0
hau_3bd0702b9ea9ba613f9204810e88a9fc,Kana qaryar Maulidin Sheikh Ibrahim Inyass na qasa amma Babban dansa kuma Halifansa yana Jihar Bauchi suna gudanar da maulidin qasa.   Lallai kaci mahaukaci jatau 😂,0,0,1,0,0
hau_a403c77de9b97bfa9dcc293ed63c338d,"#san_sahabbai_(r.ah). babu wanda yakesan al'ansar (sahabban annabi saw) sai mumini, kuma babu mai gaba da su (r.ah) sai munafiki, dan haka duk wanda ke sansu (r.ah) shima allah yana sanshi, kuma duk wanda ke gaba da su (r.ah) allah na gaba da shi. inji manzon allah saw. b &amp; m.",0,0,0,0,0
hau_b8f45836150a3d9224f2ca76c6fcec3b,kaga dan akuya wai ke magajiya yane yane....... 😄 🤣 😂 ##url,0,0,0,0,0
hau_78ff69965de209d2c59c67fe009d18f4,@USER it’s called jinin kafuri,0,0,0,0,0
hau_3493946f15dc99d0d40dc39b01b9463c,"@USER the country is hard oga, i could remember a day when an almajiri came to deposit a huge amount of money, when leaving he used his swan rubber to fetch tea...and staffs there where like leave him his our customer ahh🙆🏾‍♂️🙆🏾‍♂️",0,0,0,0,0
hau_08a2760c51c26e3464b9674f1e4d9e5d,@USER dan tasha ne 😂,0,0,0,0,0
hau_8c1416ae4c91d9346308bbd9f90cd904,gunki ubangijin arna 😂 ##url,0,0,0,0,0
hau_b70fba522a2687bbaa5540abad3960bb,"@USER shinfidar fuska, tafi shinfidar ta arna.!",0,0,0,0,0
hau_27fad7ee2f8025c017713fe7eb1a9b5d,"rukunan bala,i cikin al,ummah. =shugabanni jahilai. =masu kudi marowata = malamai makwadaita =mabiya wawaye. bin othman",0,0,0,0,0
hau_e9902a250eeebc60078aa96b43e64785,@USER da yanzu dangin ku arna ne,0,0,0,0,0
hau_f5644ff729faee11cc44b06dbf4d35aa,"ce wallahi""@USER : kasan abunka da jahili(arne)""@USER : hahaha.. ybello kana azumi kuwa? “@USER : babanka ne biri""",1,0,0,0,0
hau_8898bfdc9b6fa1f088cbd68aba63dd67,@USER lmaooo....yawo zai kashe ki...karuwa nake nima ai😅😅,0,0,0,0,0
hau_fc64e129063fa111d90caff790b73113,@USER are you on payroll of sanusi media centre (smc) or a self-imposed spokesboy? or an educated almajiri? of course the information is verified!,0,0,0,0,0
hau_99ba64517a5bbdbfd5cabb783847e2e9,@USER kungiyan matsiyata ba,0,0,0,0,0
hau_983f2f27ee320840c1cf12bea65b5cae,dan gote dan asara dan tata dan shegiya dan lukuta dan sakara dan bayahudiya dan mayaudariya ##url,0,0,0,0,1
hau_c2bfc26a009edc1c62b869b43f066289,@USER to baqauye nefa ga qarancin ilmin addini/son abin duniya ido rufe dan sadau kayi bazata. mudai allah karka barmu mu zama karnukan yahudu.,0,0,0,0,0
hau_6ee6a4f834dcc4ce3e1d63744226bdca,Ashe yau Di Maria Malamin Yahudawa yayi rally shida abokan aikinsa yan daba 😂😂😂,1,0,0,0,0
hau_7d26e9c9ab76a50b041ccbd692f41a06,@USER allah kuwa. kuma baya replying dm's fa tsabaragen arne ne,0,0,0,0,0
hau_317770fc581bca4309b4b51a76ac5998,"Gaya masa Gaskiya, Example, Dahiru Bauchi tun yana da karancin shekaru yake Haka gashi har ya tsufa baya gane komai Bai daina ba.  Kuma ba shi yafara ba, Tijjani ma haka yayi, aduba jawahirul ma'ani  Wallahi karban kudi wajen mabiyansu marasa Karfi,da taba matan mutane aikinsu ne",0,0,1,0,0
hau_81f839f7ba2aa534648684b76ee4c05f,@USER karya dai babu kyau uhmm,0,0,0,0,0
hau_68ce45f83b19993712ad6d75cac83b6a,"Chab she's speaking the truth,ke wata yar mace kika taba ganin tanada da'a da tarbiya..  But I won't blame her baban tan ne shashan namiji da harzai bar yarsa agun mace.",0,0,0,1,0
hau_3f3d02fe559e253d353f2b18c673d604,@USER gobe kuwa 1st tin morning xan kori yar iska to gidan su.,0,0,0,0,0
hau_6144f9a1ac7b6215a22aac5c20b3a346,"hausa's are nt loyal oh....gej built almajiri schools na, is dis how u want to pay him back?",0,0,0,0,0
hau_7aad455c0f86af1206618f489ed4de95,"see dix one kuma, ai wannan abunda tayi shine yake nuna real definition na yar tasha. en ur here kana gode mata while batayi differentiates na kai ko muba😂😂 ##url",0,0,0,0,0
hau_10411aecf25b16b97e84f32553f257ea,reminds me of the ilu mai kashe arna story,0,0,0,0,0
hau_85065f3334f839205e497e02ff793835,the almajiri make oyinbo proud again just like all time 💪🏾 his name musa.,0,0,0,0,0
hau_b73bbdbec58d1c153b0390ae582de37d,@USER kai ina a katsina ne kawai idan mace bata shan sigari bata wage ba yaushe zañ auri yar katsina,0,0,0,0,0
hau_b30478638476687813c61cdad83a0ed9,Saura Kwana 20 Dai Dai Mu Kori Ganduje Da Gawuna Da Garo Daga Cikin Gidan Gwamnatin Kano.,1,0,0,0,0
hau_06129e2aca4ad31d0da9d6a25c356e3c,@USER jaki jahili dan akuya,0,0,0,0,0
hau_e05c99724321029f73624d26d97782a3,"am sure you dont have 1, #almajiri ##url",0,0,0,0,0
hau_0c321e6fd8214e8cd9816049dd34e5b2,dan izala waazin ka da qarfi dayaji kenan😂😂😂 ##url,0,0,0,0,0
hau_e0f91cf116b1f02bc861e852d8b7a7f3,Wallahi kuwa ba jakkin Akpabio din can ba dan durun uwa ko tunubu din bai isa ba Wallahi matsiyata yan wahala,1,0,0,0,0
